CO_PER_ROL,YEAR,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,EXEC_MNAME,CEOANN
25893,2005,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2006,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2007,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2008,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2009,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2010,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
25893,2011,75045910,RADISYS CORP,Scott,Scott C. Grout,Grout,C.,CEO
33045,2013,75045910,RADISYS CORP,Brian,Brian J. Bronson,Bronson,J.,CEO
33045,2014,75045910,RADISYS CORP,Brian,Brian J. Bronson,Bronson,J.,CEO
33045,2015,75045910,RADISYS CORP,Brian,Brian J. Bronson,Bronson,J.,CEO
33045,2016,75045910,RADISYS CORP,Brian,Brian J. Bronson,Bronson,J.,CEO
33045,2017,75045910,RADISYS CORP,Brian,Brian J. Bronson,Bronson,J.,CEO
45981,2012,75045910,RADISYS CORP,Michel,Michel A. Dagenais,Dagenais,A.,CEO
8720,1994,75076610,RAILTEX INC,Bruce,Bruce M. Flohr,Flohr,M.,CEO
8720,1995,75076610,RAILTEX INC,Bruce,Bruce M. Flohr,Flohr,M.,CEO
8720,1996,75076610,RAILTEX INC,Bruce,Bruce M. Flohr,Flohr,M.,CEO
8720,1997,75076610,RAILTEX INC,Bruce,Bruce M. Flohr,Flohr,M.,CEO
8720,1998,75076610,RAILTEX INC,Bruce,Bruce M. Flohr,Flohr,M.,CEO
20578,1999,75086210,RAINBOW TECHNOLOGIES INC,Walter,Walter W. Straub,Straub,W.,CEO
20578,2000,75086210,RAINBOW TECHNOLOGIES INC,Walter,Walter W. Straub,Straub,W.,CEO
20578,2001,75086210,RAINBOW TECHNOLOGIES INC,Walter,Walter W. Straub,Straub,W.,CEO
20578,2002,75086210,RAINBOW TECHNOLOGIES INC,Walter,Walter W. Straub,Straub,W.,CEO
18618,1999,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
18618,2000,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
18618,2001,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
18618,2002,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
18618,2003,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
18618,2004,75091710,RAMBUS INC,Geoff,Geoff Tate,Tate,,CEO
30604,2005,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2006,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2007,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2008,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2009,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2010,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
30604,2011,75091710,RAMBUS INC,Harold,"Harold E. Hughes, Jr.","Hughes, Jr.",E.,CEO
46884,2012,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
46884,2013,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
46884,2014,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
46884,2015,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
46884,2016,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
46884,2017,75091710,RAMBUS INC,Ronald,Ronald D. Black,Black,D.,CEO
15414,1997,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,1998,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,1999,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,2000,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,2001,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,2002,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15414,2003,75102810,RALCORP HOLDINGS INC,Joe,Joe R. Micheletto,Micheletto,R.,CEO
15417,2009,75102810,RALCORP HOLDINGS INC,David,David P. Skarie,Skarie,P.,CEO
15417,2012,75102810,RALCORP HOLDINGS INC,David,David P. Skarie,Skarie,P.,CEO
15869,2004,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2005,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2006,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2007,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2008,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2010,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
15869,2011,75102810,RALCORP HOLDINGS INC,Kevin,Kevin J. Hunt,Hunt,J.,CEO
29763,2004,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2005,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2006,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2007,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2008,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2009,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2010,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2011,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2012,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2013,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2014,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
29763,2015,75121210,RALPH LAUREN CORP,Ralph,Ralph Lauren,Lauren,,CEO
53730,2016,75121210,RALPH LAUREN CORP,Stefan,Stefan Larsson,Larsson,,CEO
60412,2017,75121210,RALPH LAUREN CORP,Patrice Jean,Patrice Jean Louis Louvet,Louvet,Louis,CEO
2581,1993,75127730,RALSTON PURINA CO,William,William P. Stiritz,Stiritz,P.,CEO
2581,1994,75127730,RALSTON PURINA CO,William,William P. Stiritz,Stiritz,P.,CEO
2581,1995,75127730,RALSTON PURINA CO,William,William P. Stiritz,Stiritz,P.,CEO
2581,1996,75127730,RALSTON PURINA CO,William,William P. Stiritz,Stiritz,P.,CEO
2581,1997,75127730,RALSTON PURINA CO,William,William P. Stiritz,Stiritz,P.,CEO
2582,1998,75127730,RALSTON PURINA CO,W.,W. Patrick McGinnis,McGinnis,Patrick,CEO
2582,1999,75127730,RALSTON PURINA CO,W.,W. Patrick McGinnis,McGinnis,Patrick,CEO
2582,2000,75127730,RALSTON PURINA CO,W.,W. Patrick McGinnis,McGinnis,Patrick,CEO
55232,2007,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2008,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2009,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2010,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2011,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2012,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2013,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2014,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2015,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2016,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
55232,2017,75145220,RAMCO-GERSHENSON PROPERTIES,Dennis,Dennis E. Gershenson,Gershenson,E.,CEO
3790,1993,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1994,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1995,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1996,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1997,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1998,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
3790,1999,75280510,RANGER OIL LTD,Frederick,Frederick J. Dyment,Dyment,J.,CEO
35380,2006,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35380,2007,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35380,2008,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35380,2009,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35380,2010,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35380,2011,75281A10,RANGE RESOURCES CORP,John,John Howard Pinkerton,Pinkerton,Howard,CEO
35381,2012,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
35381,2013,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
35381,2014,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
35381,2015,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
35381,2016,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
35381,2017,75281A10,RANGE RESOURCES CORP,Jeffrey,Jeffrey L. Ventura,Ventura,L.,CEO
20765,1999,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2000,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2001,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2002,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2003,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2004,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2005,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
20765,2006,75382010,RARE HOSPITALITY INTL INC,Philip,"Philip J. Hickey, Jr.","Hickey, Jr.",J.,CEO
17195,1998,75409P20,RATIONAL SOFTWARE CORP,Paul,Paul D. Levy,Levy,D.,CEO
17196,1999,75409P20,RATIONAL SOFTWARE CORP,Michael,Michael T. Devlin,Devlin,T.,CEO
17196,2000,75409P20,RATIONAL SOFTWARE CORP,Michael,Michael T. Devlin,Devlin,T.,CEO
17196,2001,75409P20,RATIONAL SOFTWARE CORP,Michael,Michael T. Devlin,Devlin,T.,CEO
53571,2011,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2012,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2013,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2014,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2015,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2016,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53571,2017,75421210,RAVEN INDUSTRIES INC,Daniel,Daniel A. Rykhus,Rykhus,A.,CEO
53572,2007,75421210,RAVEN INDUSTRIES INC,Ronald,Ronald M. Moquist,Moquist,M.,CEO
53572,2008,75421210,RAVEN INDUSTRIES INC,Ronald,Ronald M. Moquist,Moquist,M.,CEO
53572,2009,75421210,RAVEN INDUSTRIES INC,Ronald,Ronald M. Moquist,Moquist,M.,CEO
53572,2010,75421210,RAVEN INDUSTRIES INC,Ronald,Ronald M. Moquist,Moquist,M.,CEO
1874,1992,75460310,RAYCHEM CORP,Robert,Robert J. Saldich,Saldich,J.,CEO
1874,1993,75460310,RAYCHEM CORP,Robert,Robert J. Saldich,Saldich,J.,CEO
1874,1994,75460310,RAYCHEM CORP,Robert,Robert J. Saldich,Saldich,J.,CEO
1874,1995,75460310,RAYCHEM CORP,Robert,Robert J. Saldich,Saldich,J.,CEO
11530,1996,75460310,RAYCHEM CORP,Richard,Richard A. Kashnow,Kashnow,A.,CEO
11530,1997,75460310,RAYCHEM CORP,Richard,Richard A. Kashnow,Kashnow,A.,CEO
11530,1998,75460310,RAYCHEM CORP,Richard,Richard A. Kashnow,Kashnow,A.,CEO
6537,1994,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,1995,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,1996,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,1997,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,1998,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,1999,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2000,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2001,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2002,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2003,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2004,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2005,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2006,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2007,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2008,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
6537,2009,75473010,RAYMOND JAMES FINANCIAL CORP,Thomas,"Thomas Alan James, Esq., J.D.","James, Esq., J.D.",Alan,CEO
43080,2010,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2011,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2012,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2013,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2014,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2015,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2016,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
43080,2017,75473010,RAYMOND JAMES FINANCIAL CORP,Paul,Paul Christopher Reilly,Reilly,Christopher,CEO
9986,1995,75490710,RAYONIER INC,Ronald,Ronald M. Gross,Gross,M.,CEO
9986,1996,75490710,RAYONIER INC,Ronald,Ronald M. Gross,Gross,M.,CEO
9986,1997,75490710,RAYONIER INC,Ronald,Ronald M. Gross,Gross,M.,CEO
9986,1998,75490710,RAYONIER INC,Ronald,Ronald M. Gross,Gross,M.,CEO
9987,1999,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2000,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2001,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2002,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2003,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2004,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2005,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
9987,2006,75490710,RAYONIER INC,Wallace,Wallace Lee Nutter,Nutter,Lee,CEO
25499,2012,75490710,RAYONIER INC,Paul,Paul G. Boynton,Boynton,G.,CEO
25499,2013,75490710,RAYONIER INC,Paul,Paul G. Boynton,Boynton,G.,CEO
35079,2007,75490710,RAYONIER INC,Lee,Lee M. Thomas,Thomas,M.,CEO
35079,2008,75490710,RAYONIER INC,Lee,Lee M. Thomas,Thomas,M.,CEO
35079,2009,75490710,RAYONIER INC,Lee,Lee M. Thomas,Thomas,M.,CEO
35079,2010,75490710,RAYONIER INC,Lee,Lee M. Thomas,Thomas,M.,CEO
35079,2011,75490710,RAYONIER INC,Lee,Lee M. Thomas,Thomas,M.,CEO
50528,2014,75490710,RAYONIER INC,David,David L. Nunes,Nunes,L.,CEO
50528,2015,75490710,RAYONIER INC,David,David L. Nunes,Nunes,L.,CEO
50528,2016,75490710,RAYONIER INC,David,David L. Nunes,Nunes,L.,CEO
50528,2017,75490710,RAYONIER INC,David,David L. Nunes,Nunes,L.,CEO
49628,2013,75508B10,RAYONIER ADVANCED MATERIALS,Paul,Paul G. Boynton,Boynton,G.,CEO
49628,2014,75508B10,RAYONIER ADVANCED MATERIALS,Paul,Paul G. Boynton,Boynton,G.,CEO
49628,2015,75508B10,RAYONIER ADVANCED MATERIALS,Paul,Paul G. Boynton,Boynton,G.,CEO
49628,2016,75508B10,RAYONIER ADVANCED MATERIALS,Paul,Paul G. Boynton,Boynton,G.,CEO
49628,2017,75508B10,RAYONIER ADVANCED MATERIALS,Paul,Paul G. Boynton,Boynton,G.,CEO
1879,1993,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1879,1994,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1879,1995,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1879,1996,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1879,1997,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1879,1998,75511150,RAYTHEON CO,Dennis,Dennis J. Picard,Picard,J.,CEO
1882,2003,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2004,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2005,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2006,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2007,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2008,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2009,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2010,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2011,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2012,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
1882,2013,75511150,RAYTHEON CO,William,William H. Swanson,Swanson,H.,CEO
16454,1999,75511150,RAYTHEON CO,Daniel,Daniel P. Burnham,Burnham,P.,CEO
16454,2000,75511150,RAYTHEON CO,Daniel,Daniel P. Burnham,Burnham,P.,CEO
16454,2001,75511150,RAYTHEON CO,Daniel,Daniel P. Burnham,Burnham,P.,CEO
16454,2002,75511150,RAYTHEON CO,Daniel,Daniel P. Burnham,Burnham,P.,CEO
48792,2014,75511150,RAYTHEON CO,Thomas,Thomas A. Kennedy,Kennedy,A.,CEO
48792,2015,75511150,RAYTHEON CO,Thomas,Thomas A. Kennedy,Kennedy,A.,CEO
48792,2016,75511150,RAYTHEON CO,Thomas,Thomas A. Kennedy,Kennedy,A.,CEO
48792,2017,75511150,RAYTHEON CO,Thomas,Thomas A. Kennedy,Kennedy,A.,CEO
8196,1994,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,1995,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,1996,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,1997,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,1998,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,1999,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
8196,2000,75524620,READ-RITE CORP,Cyril,Cyril J. Yansouni,Yansouni,J.,CEO
11845,2001,75524620,READ-RITE CORP,Alan,Alan S. Lowe,Lowe,S.,CEO
52166,2012,75524W10,RE/MAX HOLDINGS INC,Margaret,Margaret M. Kelly,Kelly,M.,CEO
52166,2013,75524W10,RE/MAX HOLDINGS INC,Margaret,Margaret M. Kelly,Kelly,M.,CEO
52166,2014,75524W10,RE/MAX HOLDINGS INC,Margaret,Margaret M. Kelly,Kelly,M.,CEO
52168,2015,75524W10,RE/MAX HOLDINGS INC,David,David L. Liniger,Liniger,L.,CEO
52168,2016,75524W10,RE/MAX HOLDINGS INC,David,David L. Liniger,Liniger,L.,CEO
52168,2017,75524W10,RE/MAX HOLDINGS INC,David,David L. Liniger,Liniger,L.,CEO
7727,1993,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,1995,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,1996,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,1997,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,1998,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,1999,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,2000,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,2001,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,2002,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7727,2003,75601W10,REAL INDUSTRY INC,James,James A. McIntyre,McIntyre,A.,CEO
7728,2004,75601W10,REAL INDUSTRY INC,Louis,Louis J. Rampino,Rampino,J.,CEO
7728,2005,75601W10,REAL INDUSTRY INC,Louis,Louis J. Rampino,Rampino,J.,CEO
7728,2006,75601W10,REAL INDUSTRY INC,Louis,Louis J. Rampino,Rampino,J.,CEO
44134,2007,75601W10,REAL INDUSTRY INC,Richard,Richard A. Sanchez,Sanchez,A.,CEO
44134,2008,75601W10,REAL INDUSTRY INC,Richard,Richard A. Sanchez,Sanchez,A.,CEO
44134,2009,75601W10,REAL INDUSTRY INC,Richard,Richard A. Sanchez,Sanchez,A.,CEO
44134,2010,75601W10,REAL INDUSTRY INC,Richard,Richard A. Sanchez,Sanchez,A.,CEO
44467,2011,75601W10,REAL INDUSTRY INC,Craig,Craig Forrest Noell,Noell,Forrest,CEO
44467,2012,75601W10,REAL INDUSTRY INC,Craig,Craig Forrest Noell,Noell,Forrest,CEO
48893,2013,75601W10,REAL INDUSTRY INC,Craig,Craig T. Bouchard,Bouchard,T.,CEO
48893,2014,75601W10,REAL INDUSTRY INC,Craig,Craig T. Bouchard,Bouchard,T.,CEO
48893,2015,75601W10,REAL INDUSTRY INC,Craig,Craig T. Bouchard,Bouchard,T.,CEO
48893,2016,75601W10,REAL INDUSTRY INC,Craig,Craig T. Bouchard,Bouchard,T.,CEO
35082,2006,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2007,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2008,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2009,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2010,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2011,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2012,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
35082,2013,75610910,REALTY INCOME CORP,Thomas,"Thomas A. Lewis, Jr.","Lewis, Jr.",A.,CEO
43920,2014,75610910,REALTY INCOME CORP,John,John P. Case,Case,P.,CEO
43920,2015,75610910,REALTY INCOME CORP,John,John P. Case,Case,P.,CEO
43920,2016,75610910,REALTY INCOME CORP,John,John P. Case,Case,P.,CEO
43920,2017,75610910,REALTY INCOME CORP,John,John P. Case,Case,P.,CEO
38124,2008,75657710,RED HAT INC,James,James M. Whitehurst,Whitehurst,M.,CEO
38124,2009,75657710,RED HAT INC,James,James M. Whitehurst,Whitehurst,M.,CEO
38124,2010,75657710,RED HAT INC,James,James M. Whitehurst,Whitehurst,M.,CEO
